"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"68723",0002-02-20,2014-05-10 10:46:00,"1.528","0.148","237.430","6.400","0.000","0.000",17
"68724",0002-02-20,2014-05-10 10:47:00,"1.688","0.206","236.940","7.200","0.000","0.000",17
"68725",0002-02-20,2014-05-10 10:48:00,"2.084","0.206","236.040","8.800","0.000","0.000",17
"68726",0002-02-20,2014-05-10 10:49:00,"1.930","0.202","235.370","8.200","0.000","0.000",17
"68727",0002-02-20,2014-05-10 10:50:00,"1.432","0.208","237.010","6.000","0.000","0.000",18
"68728",0002-02-20,2014-05-10 10:51:00,"1.382","0.138","237.150","5.800","0.000","0.000",17
"68729",0002-02-20,2014-05-10 10:52:00,"1.364","0.110","237.380","5.600","0.000","0.000",17
"68730",0002-02-20,2014-05-10 10:53:00,"1.364","0.112","237.600","5.600","0.000","0.000",17
"68731",0002-02-20,2014-05-10 10:54:00,"1.364","0.112","237.550","5.600","0.000","0.000",18
"68732",0002-02-20,2014-05-10 10:55:00,"1.356","0.108","236.980","5.600","0.000","0.000",17
"68733",0002-02-20,2014-05-10 10:56:00,"1.364","0.110","237.390","5.600","0.000","0.000",17
"68734",0002-02-20,2014-05-10 10:57:00,"1.374","0.114","238.250","5.800","0.000","0.000",18
"68735",0002-02-20,2014-05-10 10:58:00,"1.374","0.114","238.320","5.800","0.000","0.000",17
"68736",0002-02-20,2014-05-10 10:59:00,"1.370","0.114","237.880","5.800","0.000","0.000",17
"68737",0002-02-20,2014-05-10 11:00:00,"1.364","0.112","237.410","5.600","0.000","0.000",18
"68738",0002-02-20,2014-05-10 11:01:00,"1.402","0.148","237.290","6.000","0.000","0.000",17
"68739",0002-02-20,2014-05-10 11:02:00,"1.356","0.104","237.770","5.600","0.000","1.000",17
"68740",0002-02-20,2014-05-10 11:03:00,"1.358","0.104","237.950","5.600","0.000","1.000",18
"68741",0002-02-20,2014-05-10 11:04:00,"1.354","0.102","237.650","5.600","0.000","1.000",17
"68742",0002-02-20,2014-05-10 11:05:00,"1.358","0.104","237.920","5.600","0.000","2.000",17
"68743",0002-02-20,2014-05-10 11:06:00,"1.356","0.102","237.650","5.600","0.000","1.000",17
"68744",0002-02-20,2014-05-10 11:07:00,"1.358","0.104","237.880","5.600","0.000","2.000",18
"68745",0002-02-20,2014-05-10 11:08:00,"1.352","0.100","237.210","5.600","0.000","1.000",17
"68746",0002-02-20,2014-05-10 11:09:00,"1.352","0.102","237.310","5.600","0.000","1.000",17
"68747",0002-02-20,2014-05-10 11:10:00,"1.350","0.100","237.180","5.600","0.000","2.000",18
"68748",0002-02-20,2014-05-10 11:11:00,"1.354","0.102","237.570","5.600","0.000","1.000",17
"68749",0002-02-20,2014-05-10 11:12:00,"1.362","0.104","238.400","5.600","0.000","1.000",17
"68750",0002-02-20,2014-05-10 11:13:00,"1.364","0.106","238.590","5.600","0.000","2.000",18
"68751",0002-02-20,2014-05-10 11:14:00,"1.358","0.104","238.190","5.600","0.000","1.000",17
"68752",0002-02-20,2014-05-10 11:15:00,"1.358","0.104","238.220","5.600","0.000","2.000",17
"68753",0002-02-20,2014-05-10 11:16:00,"1.352","0.102","237.780","5.600","0.000","1.000",18
"68754",0002-02-20,2014-05-10 11:17:00,"1.352","0.102","237.950","5.600","0.000","1.000",17
"68755",0002-02-20,2014-05-10 11:18:00,"1.354","0.102","238.060","5.600","0.000","1.000",18
"68756",0002-02-20,2014-05-10 11:19:00,"1.344","0.100","237.340","5.600","0.000","2.000",17
"68757",0002-02-20,2014-05-10 11:20:00,"1.348","0.102","237.740","5.600","0.000","1.000",17
"68758",0002-02-20,2014-05-10 11:21:00,"1.348","0.104","238.040","5.600","0.000","1.000",17
"68759",0002-02-20,2014-05-10 11:22:00,"1.344","0.102","238.160","5.600","0.000","1.000",18
"68760",0002-02-20,2014-05-10 11:23:00,"1.344","0.102","238.180","5.600","0.000","2.000",17
"68761",0002-02-20,2014-05-10 11:24:00,"1.340","0.102","237.890","5.600","0.000","1.000",18
"68762",0002-02-20,2014-05-10 11:25:00,"1.374","0.120","238.270","5.800","0.000","1.000",17
"68763",0002-02-20,2014-05-10 11:26:00,"1.434","0.212","237.880","6.000","0.000","1.000",17
"68764",0002-02-20,2014-05-10 11:27:00,"1.522","0.330","237.680","6.400","0.000","1.000",18
"68765",0002-02-20,2014-05-10 11:28:00,"1.518","0.328","237.330","6.400","0.000","2.000",17
"68766",0002-02-20,2014-05-10 11:29:00,"1.524","0.332","237.850","6.400","0.000","1.000",17
"68767",0002-02-20,2014-05-10 11:30:00,"1.514","0.328","237.210","6.400","0.000","1.000",17
"68768",0002-02-20,2014-05-10 11:31:00,"1.500","0.310","237.330","6.400","0.000","1.000",18
"68769",0002-02-20,2014-05-10 11:32:00,"1.444","0.214","237.800","6.000","0.000","0.000",17
"68770",0002-02-20,2014-05-10 11:33:00,"1.434","0.210","237.090","6.000","0.000","0.000",17
"68771",0002-02-20,2014-05-10 11:34:00,"1.422","0.208","236.620","6.000","0.000","0.000",17
"68772",0002-02-20,2014-05-10 11:35:00,"1.420","0.208","236.720","6.000","0.000","0.000",18
"68773",0002-02-20,2014-05-10 11:36:00,"1.420","0.210","236.910","6.000","0.000","0.000",17
"68774",0002-02-20,2014-05-10 11:37:00,"1.382","0.142","237.970","5.800","0.000","0.000",17
"68775",0002-02-20,2014-05-10 11:38:00,"1.364","0.114","237.950","5.600","0.000","0.000",17
"68776",0002-02-20,2014-05-10 11:39:00,"1.358","0.112","237.580","5.600","0.000","0.000",18
"68777",0002-02-20,2014-05-10 11:40:00,"1.356","0.112","237.400","5.600","0.000","0.000",17
"68778",0002-02-20,2014-05-10 11:41:00,"1.354","0.110","237.250","5.600","0.000","0.000",17
"68779",0002-02-20,2014-05-10 11:42:00,"1.298","0.000","236.830","5.400","0.000","0.000",17
"68780",0002-02-20,2014-05-10 11:43:00,"1.266","0.000","237.370","5.200","0.000","0.000",18
"68781",0002-02-20,2014-05-10 11:44:00,"1.266","0.000","237.060","5.200","0.000","0.000",17
"68782",0002-02-20,2014-05-10 11:45:00,"1.276","0.000","237.810","5.200","0.000","0.000",17
"68783",0002-02-20,2014-05-10 11:46:00,"1.272","0.000","237.820","5.200","0.000","0.000",18
"68784",0002-02-20,2014-05-10 11:47:00,"1.274","0.000","238.440","5.200","0.000","0.000",17
"68785",0002-02-20,2014-05-10 11:48:00,"1.276","0.000","238.530","5.200","0.000","0.000",17
"68786",0002-02-20,2014-05-10 11:49:00,"1.284","0.000","239.370","5.200","0.000","0.000",18
"68787",0002-02-20,2014-05-10 11:50:00,"1.274","0.000","238.440","5.200","0.000","0.000",17
"68788",0002-02-20,2014-05-10 11:51:00,"1.282","0.000","239.160","5.200","0.000","0.000",18
"68789",0002-02-20,2014-05-10 11:52:00,"1.286","0.000","239.500","5.200","0.000","0.000",17
"68790",0002-02-20,2014-05-10 11:53:00,"1.290","0.000","239.880","5.400","0.000","0.000",18
"68791",0002-02-20,2014-05-10 11:54:00,"1.294","0.000","240.230","5.400","0.000","0.000",18
"68792",0002-02-20,2014-05-10 11:55:00,"1.300","0.000","240.800","5.400","0.000","0.000",18
"68793",0002-02-20,2014-05-10 11:56:00,"1.292","0.000","240.050","5.400","0.000","0.000",17
"68794",0002-02-20,2014-05-10 11:57:00,"0.412","0.000","241.400","2.400","0.000","0.000",4
"68795",0002-02-20,2014-05-10 11:58:00,"0.232","0.000","241.760","1.000","0.000","0.000",0
"68796",0002-02-20,2014-05-10 11:59:00,"0.232","0.000","241.940","1.000","0.000","0.000",0
"68797",0002-02-20,2014-05-10 12:00:00,"0.232","0.000","241.860","1.000","0.000","0.000",0
"68798",0002-02-20,2014-05-10 12:01:00,"0.232","0.000","241.930","1.000","0.000","0.000",0
"68799",0002-02-20,2014-05-10 12:02:00,"0.232","0.000","241.850","1.000","0.000","0.000",0
"68800",0002-02-20,2014-05-10 12:03:00,"0.232","0.000","241.500","1.000","0.000","0.000",0
"68801",0002-02-20,2014-05-10 12:04:00,"0.232","0.000","241.890","1.000","0.000","0.000",0
"68802",0002-02-20,2014-05-10 12:05:00,"0.232","0.000","241.470","1.000","0.000","0.000",0
"68803",0002-02-20,2014-05-10 12:06:00,"0.232","0.000","241.190","1.000","0.000","0.000",0
"68804",0002-02-20,2014-05-10 12:07:00,"0.328","0.104","239.830","1.600","0.000","0.000",0
"68805",0002-02-20,2014-05-10 12:08:00,"0.338","0.128","239.230","1.400","0.000","0.000",0
"68806",0002-02-20,2014-05-10 12:09:00,"0.330","0.124","238.120","1.400","0.000","0.000",0
"68807",0002-02-20,2014-05-10 12:10:00,"0.330","0.124","238.250","1.400","0.000","0.000",0
"68808",0002-02-20,2014-05-10 12:11:00,"0.406","0.204","237.390","2.000","0.000","0.000",0
"68809",0002-02-20,2014-05-10 12:12:00,"0.402","0.224","238.130","1.800","0.000","0.000",0
"68810",0002-02-20,2014-05-10 12:13:00,"0.400","0.222","237.680","1.800","0.000","0.000",0
"68811",0002-02-20,2014-05-10 12:14:00,"0.400","0.226","238.340","1.800","0.000","0.000",0
"68812",0002-02-20,2014-05-10 12:15:00,"0.400","0.228","238.500","1.800","0.000","0.000",0
"68813",0002-02-20,2014-05-10 12:16:00,"0.398","0.232","239.210","1.800","0.000","0.000",0
"68814",0002-02-20,2014-05-10 12:17:00,"0.396","0.228","238.740","1.800","0.000","0.000",0
"68815",0002-02-20,2014-05-10 12:18:00,"0.394","0.230","239.150","1.800","0.000","0.000",0
"68816",0002-02-20,2014-05-10 12:19:00,"0.392","0.228","238.700","1.800","0.000","0.000",0
"68817",0002-02-20,2014-05-10 12:20:00,"0.392","0.230","238.910","1.800","0.000","0.000",0
"68818",0002-02-20,2014-05-10 12:21:00,"0.388","0.224","237.930","1.800","0.000","0.000",0
"68819",0002-02-20,2014-05-10 12:22:00,"0.350","0.174","238.650","1.600","0.000","0.000",0
"68820",0002-02-20,2014-05-10 12:23:00,"0.226","0.000","238.450","1.000","0.000","0.000",0
"68821",0002-02-20,2014-05-10 12:24:00,"0.238","0.000","239.420","1.000","0.000","0.000",0
"68822",0002-02-20,2014-05-10 12:25:00,"0.284","0.000","239.210","1.200","0.000","0.000",0
"68823",0002-02-20,2014-05-10 12:26:00,"0.554","0.000","239.360","2.200","0.000","0.000",0
"68824",0002-02-20,2014-05-10 12:27:00,"0.644","0.000","238.650","2.800","0.000","0.000",0
"68825",0002-02-20,2014-05-10 12:28:00,"0.834","0.094","238.670","3.400","0.000","0.000",0
"68826",0002-02-20,2014-05-10 12:29:00,"0.828","0.092","237.520","3.400","0.000","0.000",0
"68827",0002-02-20,2014-05-10 12:30:00,"0.830","0.092","238.250","3.400","0.000","0.000",0
"68828",0002-02-20,2014-05-10 12:31:00,"0.830","0.090","238.370","3.400","0.000","0.000",0
"68829",0002-02-20,2014-05-10 12:32:00,"0.832","0.090","238.750","3.400","0.000","0.000",0
"68830",0002-02-20,2014-05-10 12:33:00,"0.830","0.088","238.260","3.400","0.000","0.000",0
"68831",0002-02-20,2014-05-10 12:34:00,"0.832","0.088","238.670","3.400","0.000","0.000",0
"68832",0002-02-20,2014-05-10 12:35:00,"0.832","0.090","238.920","3.400","0.000","0.000",0
"68833",0002-02-20,2014-05-10 12:36:00,"0.834","0.092","239.390","3.400","0.000","0.000",0
"68834",0002-02-20,2014-05-10 12:37:00,"0.834","0.092","239.560","3.400","0.000","0.000",0
"68835",0002-02-20,2014-05-10 12:38:00,"0.834","0.090","239.460","3.400","0.000","0.000",0
"68836",0002-02-20,2014-05-10 12:39:00,"0.828","0.086","238.440","3.400","0.000","0.000",0
"68837",0002-02-20,2014-05-10 12:40:00,"0.830","0.088","238.850","3.400","0.000","0.000",0
"68838",0002-02-20,2014-05-10 12:41:00,"0.828","0.084","238.290","3.400","0.000","0.000",0
"68839",0002-02-20,2014-05-10 12:42:00,"1.094","0.082","238.360","4.600","0.000","0.000",0
"68840",0002-02-20,2014-05-10 12:43:00,"0.830","0.086","238.820","3.400","0.000","0.000",0
"68841",0002-02-20,2014-05-10 12:44:00,"0.830","0.086","239.080","3.400","0.000","0.000",0
"68842",0002-02-20,2014-05-10 12:45:00,"0.830","0.086","239.040","3.400","0.000","0.000",0
"68843",0002-02-20,2014-05-10 12:46:00,"0.828","0.084","238.580","3.400","0.000","0.000",0
"68844",0002-02-20,2014-05-10 12:47:00,"0.858","0.106","238.270","3.600","0.000","0.000",0
"68845",0002-02-20,2014-05-10 12:48:00,"0.936","0.212","238.470","4.000","0.000","0.000",0
"68846",0002-02-20,2014-05-10 12:49:00,"0.936","0.216","239.130","4.000","0.000","0.000",0
"68847",0002-02-20,2014-05-10 12:50:00,"0.932","0.216","238.980","4.000","0.000","0.000",0
"68848",0002-02-20,2014-05-10 12:51:00,"0.930","0.216","238.950","4.000","0.000","0.000",0
"68849",0002-02-20,2014-05-10 12:52:00,"0.982","0.264","239.490","4.200","0.000","0.000",0
"68850",0002-02-20,2014-05-10 12:53:00,"1.004","0.320","239.410","4.400","0.000","0.000",0
"68851",0002-02-20,2014-05-10 12:54:00,"1.006","0.322","239.650","4.400","0.000","0.000",0
"68852",0002-02-20,2014-05-10 12:55:00,"1.012","0.320","239.540","4.400","0.000","0.000",0
"68853",0002-02-20,2014-05-10 12:56:00,"1.004","0.324","239.970","4.400","0.000","0.000",0
"68854",0002-02-20,2014-05-10 12:57:00,"1.010","0.320","239.310","4.400","0.000","0.000",0
"68855",0002-02-20,2014-05-10 12:58:00,"0.998","0.318","238.970","4.400","0.000","0.000",0
"68856",0002-02-20,2014-05-10 12:59:00,"1.660","0.308","237.850","7.400","0.000","0.000",9
"68857",0002-02-20,2014-05-10 13:00:00,"2.066","0.304","237.560","8.800","0.000","0.000",18
"68858",0002-02-20,2014-05-10 13:01:00,"2.052","0.304","237.600","8.600","0.000","0.000",18
"68859",0002-02-20,2014-05-10 13:02:00,"2.046","0.302","237.520","8.600","0.000","0.000",18
"68860",0002-02-20,2014-05-10 13:03:00,"1.966","0.216","237.530","8.200","0.000","0.000",17
"68861",0002-02-20,2014-05-10 13:04:00,"1.666","0.080","237.630","7.000","0.000","0.000",17
"68862",0002-02-20,2014-05-10 13:05:00,"1.662","0.080","237.450","7.000","0.000","0.000",18
"68863",0002-02-20,2014-05-10 13:06:00,"1.662","0.080","237.550","7.000","0.000","0.000",17
"68864",0002-02-20,2014-05-10 13:07:00,"1.654","0.078","237.130","7.000","0.000","0.000",17
"68865",0002-02-20,2014-05-10 13:08:00,"1.650","0.076","236.690","7.000","0.000","0.000",18
"68866",0002-02-20,2014-05-10 13:09:00,"1.654","0.076","236.610","7.000","0.000","0.000",17
"68867",0002-02-20,2014-05-10 13:10:00,"1.644","0.074","236.210","6.800","0.000","0.000",17
"68868",0002-02-20,2014-05-10 13:11:00,"1.646","0.076","236.490","6.800","0.000","0.000",17
"68869",0002-02-20,2014-05-10 13:12:00,"1.644","0.076","236.460","6.800","0.000","0.000",17
"68870",0002-02-20,2014-05-10 13:13:00,"1.646","0.076","236.660","6.800","0.000","0.000",18
"68871",0002-02-20,2014-05-10 13:14:00,"1.646","0.076","236.750","6.800","0.000","0.000",17
"68872",0002-02-20,2014-05-10 13:15:00,"1.390","0.080","236.860","5.800","0.000","0.000",17
"68873",0002-02-20,2014-05-10 13:16:00,"1.328","0.082","237.090","5.600","0.000","0.000",17
"68874",0002-02-20,2014-05-10 13:17:00,"1.328","0.082","236.940","5.600","0.000","0.000",17
"68875",0002-02-20,2014-05-10 13:18:00,"1.310","0.054","237.100","5.400","0.000","0.000",18
"68876",0002-02-20,2014-05-10 13:19:00,"1.268","0.000","237.520","5.200","0.000","0.000",17
"68877",0002-02-20,2014-05-10 13:20:00,"1.272","0.000","237.890","5.200","0.000","0.000",17
"68878",0002-02-20,2014-05-10 13:21:00,"1.276","0.000","238.320","5.200","0.000","0.000",18
"68879",0002-02-20,2014-05-10 13:22:00,"1.274","0.000","238.180","5.200","0.000","0.000",17
"68880",0002-02-20,2014-05-10 13:23:00,"1.280","0.000","238.670","5.200","0.000","0.000",17
"68881",0002-02-20,2014-05-10 13:24:00,"1.280","0.000","238.710","5.200","0.000","0.000",18
"68882",0002-02-20,2014-05-10 13:25:00,"1.276","0.000","238.330","5.200","0.000","0.000",17
"68883",0002-02-20,2014-05-10 13:26:00,"1.272","0.000","237.990","5.200","0.000","0.000",18
"68884",0002-02-20,2014-05-10 13:27:00,"1.274","0.000","238.170","5.200","0.000","0.000",17
"68885",0002-02-20,2014-05-10 13:28:00,"1.392","0.114","237.690","5.800","0.000","0.000",17
"68886",0002-02-20,2014-05-10 13:29:00,"1.388","0.116","238.120","5.800","0.000","0.000",18
"68887",0002-02-20,2014-05-10 13:30:00,"1.386","0.116","238.410","5.800","0.000","0.000",17
"68888",0002-02-20,2014-05-10 13:31:00,"1.384","0.116","238.220","5.800","0.000","0.000",18
"68889",0002-02-20,2014-05-10 13:32:00,"1.378","0.116","237.940","5.800","0.000","0.000",17
"68890",0002-02-20,2014-05-10 13:33:00,"1.384","0.118","238.580","5.800","0.000","0.000",17
"68891",0002-02-20,2014-05-10 13:34:00,"1.380","0.116","238.410","5.800","0.000","0.000",18
"68892",0002-02-20,2014-05-10 13:35:00,"1.412","0.152","238.260","6.000","0.000","0.000",17
"68893",0002-02-20,2014-05-10 13:36:00,"1.448","0.236","238.140","6.000","0.000","1.000",18
"68894",0002-02-20,2014-05-10 13:37:00,"1.456","0.236","238.210","6.200","0.000","1.000",17
"68895",0002-02-20,2014-05-10 13:38:00,"1.456","0.238","238.470","6.200","0.000","1.000",17
"68896",0002-02-20,2014-05-10 13:39:00,"1.452","0.236","238.080","6.200","0.000","2.000",18
"68897",0002-02-20,2014-05-10 13:40:00,"1.442","0.230","237.240","6.000","0.000","1.000",17
"68898",0002-02-20,2014-05-10 13:41:00,"1.442","0.228","237.000","6.000","0.000","1.000",17
"68899",0002-02-20,2014-05-10 13:42:00,"1.450","0.234","237.840","6.000","0.000","2.000",18
"68900",0002-02-20,2014-05-10 13:43:00,"1.406","0.172","237.970","5.800","0.000","1.000",17
"68901",0002-02-20,2014-05-10 13:44:00,"1.356","0.102","237.670","5.600","0.000","2.000",17
"68902",0002-02-20,2014-05-10 13:45:00,"1.358","0.104","238.040","5.600","0.000","1.000",18
"68903",0002-02-20,2014-05-10 13:46:00,"1.356","0.104","237.950","5.600","0.000","1.000",17
"68904",0002-02-20,2014-05-10 13:47:00,"1.356","0.104","237.900","5.600","0.000","2.000",17
"68905",0002-02-20,2014-05-10 13:48:00,"1.354","0.102","237.810","5.600","0.000","1.000",18
"68906",0002-02-20,2014-05-10 13:49:00,"1.354","0.104","237.860","5.600","0.000","1.000",17
"68907",0002-02-20,2014-05-10 13:50:00,"1.378","0.116","237.640","5.800","0.000","2.000",17
"68908",0002-02-20,2014-05-10 13:51:00,"1.430","0.204","238.190","6.000","0.000","1.000",18
"68909",0002-02-20,2014-05-10 13:52:00,"1.438","0.208","238.990","6.000","0.000","1.000",17
"68910",0002-02-20,2014-05-10 13:53:00,"1.436","0.208","238.880","6.000","0.000","2.000",18
"68911",0002-02-20,2014-05-10 13:54:00,"1.440","0.210","239.340","6.000","0.000","1.000",17
"68912",0002-02-20,2014-05-10 13:55:00,"1.436","0.208","239.100","6.000","0.000","1.000",18
"68913",0002-02-20,2014-05-10 13:56:00,"1.436","0.212","239.440","6.000","0.000","1.000",17
"68914",0002-02-20,2014-05-10 13:57:00,"1.434","0.212","239.490","6.000","0.000","2.000",18
"68915",0002-02-20,2014-05-10 13:58:00,"1.422","0.208","239.110","6.000","0.000","1.000",17
"68916",0002-02-20,2014-05-10 13:59:00,"1.420","0.208","238.930","6.000","0.000","1.000",18
"68917",0002-02-20,2014-05-10 14:00:00,"1.418","0.208","238.810","6.000","0.000","1.000",17
"68918",0002-02-20,2014-05-10 14:01:00,"1.438","0.218","240.760","6.000","0.000","1.000",18
"68919",0002-02-20,2014-05-10 14:02:00,"1.442","0.220","241.140","6.000","0.000","2.000",18
"68920",0002-02-20,2014-05-10 14:03:00,"1.392","0.140","241.570","5.800","0.000","1.000",18
"68921",0002-02-20,2014-05-10 14:04:00,"1.388","0.120","242.070","5.600","0.000","1.000",18
"68922",0002-02-20,2014-05-10 14:05:00,"1.388","0.120","241.880","5.600","0.000","1.000",18
"68923",0002-02-20,2014-05-10 14:06:00,"1.338","0.000","242.100","5.400","0.000","1.000",17
"68924",0002-02-20,2014-05-10 14:07:00,"1.320","0.000","242.060","5.400","0.000","0.000",18
"68925",0002-02-20,2014-05-10 14:08:00,"1.398","0.076","242.240","5.800","0.000","0.000",18
"68926",0002-02-20,2014-05-10 14:09:00,"1.424","0.130","241.570","5.800","0.000","0.000",18
"68927",0002-02-20,2014-05-10 14:10:00,"1.412","0.130","241.410","5.800","0.000","0.000",18
"68928",0002-02-20,2014-05-10 14:11:00,"1.408","0.128","241.200","5.800","0.000","0.000",18
"68929",0002-02-20,2014-05-10 14:12:00,"1.406","0.128","241.290","5.800","0.000","0.000",18
"68930",0002-02-20,2014-05-10 14:13:00,"1.402","0.126","240.990","5.800","0.000","0.000",18
"68931",0002-02-20,2014-05-10 14:14:00,"1.394","0.124","240.290","5.800","0.000","0.000",17
"68932",0002-02-20,2014-05-10 14:15:00,"1.386","0.122","239.820","5.800","0.000","0.000",18
"68933",0002-02-20,2014-05-10 14:16:00,"1.388","0.122","239.990","5.800","0.000","0.000",18
"68934",0002-02-20,2014-05-10 14:17:00,"1.384","0.122","239.750","5.800","0.000","0.000",17
"68935",0002-02-20,2014-05-10 14:18:00,"1.388","0.122","240.110","5.800","0.000","0.000",18
"68936",0002-02-20,2014-05-10 14:19:00,"1.390","0.124","240.250","5.800","0.000","0.000",17
"68937",0002-02-20,2014-05-10 14:20:00,"1.394","0.126","240.270","5.800","0.000","0.000",18
"68938",0002-02-20,2014-05-10 14:21:00,"1.396","0.126","240.420","5.800","0.000","0.000",18
"68939",0002-02-20,2014-05-10 14:22:00,"1.390","0.126","240.470","5.800","0.000","0.000",18
"68940",0002-02-20,2014-05-10 14:23:00,"1.394","0.126","241.050","5.800","0.000","0.000",17
"68941",0002-02-20,2014-05-10 14:24:00,"1.306","0.000","241.470","5.400","0.000","0.000",18
"68942",0002-02-20,2014-05-10 14:25:00,"1.304","0.000","241.290","5.400","0.000","0.000",18
"68943",0002-02-20,2014-05-10 14:26:00,"1.306","0.000","241.500","5.400","0.000","0.000",18
"68944",0002-02-20,2014-05-10 14:27:00,"1.312","0.000","241.920","5.400","0.000","0.000",18
"68945",0002-02-20,2014-05-10 14:28:00,"1.314","0.000","242.250","5.400","0.000","0.000",18
"68946",0002-02-20,2014-05-10 14:29:00,"0.608","0.000","242.920","3.200","0.000","0.000",7
"68947",0002-02-20,2014-05-10 14:30:00,"0.234","0.000","242.830","1.000","0.000","0.000",0
"68948",0002-02-20,2014-05-10 14:31:00,"0.234","0.000","242.830","1.000","0.000","0.000",0
"68949",0002-02-20,2014-05-10 14:32:00,"0.236","0.000","243.120","1.000","0.000","0.000",0
"68950",0002-02-20,2014-05-10 14:33:00,"0.236","0.000","243.750","1.000","0.000","0.000",0
"68951",0002-02-20,2014-05-10 14:34:00,"0.296","0.074","243.590","1.400","0.000","0.000",0
"68952",0002-02-20,2014-05-10 14:35:00,"0.312","0.118","243.240","1.400","0.000","0.000",0
"68953",0002-02-20,2014-05-10 14:36:00,"0.312","0.116","243.000","1.400","0.000","0.000",0
"68954",0002-02-20,2014-05-10 14:37:00,"0.312","0.118","243.440","1.400","0.000","0.000",0
"68955",0002-02-20,2014-05-10 14:38:00,"0.312","0.118","243.470","1.400","0.000","0.000",0
"68956",0002-02-20,2014-05-10 14:39:00,"0.310","0.118","243.270","1.400","0.000","0.000",0
"68957",0002-02-20,2014-05-10 14:40:00,"0.308","0.116","243.040","1.400","0.000","0.000",0
"68958",0002-02-20,2014-05-10 14:41:00,"0.306","0.116","242.820","1.400","0.000","0.000",0
"68959",0002-02-20,2014-05-10 14:42:00,"0.304","0.114","242.480","1.400","0.000","0.000",0
"68960",0002-02-20,2014-05-10 14:43:00,"0.304","0.116","242.780","1.400","0.000","0.000",0
"68961",0002-02-20,2014-05-10 14:44:00,"0.304","0.116","242.930","1.400","0.000","0.000",0
"68962",0002-02-20,2014-05-10 14:45:00,"0.304","0.116","242.570","1.400","0.000","0.000",0
"68963",0002-02-20,2014-05-10 14:46:00,"0.258","0.000","243.000","1.200","0.000","0.000",0
"68964",0002-02-20,2014-05-10 14:47:00,"0.234","0.000","242.860","1.000","0.000","0.000",0
"68965",0002-02-20,2014-05-10 14:48:00,"0.236","0.000","243.180","1.000","0.000","0.000",0
"68966",0002-02-20,2014-05-10 14:49:00,"0.356","0.140","241.720","1.600","0.000","0.000",0
"68967",0002-02-20,2014-05-10 14:50:00,"0.342","0.142","242.000","1.600","0.000","0.000",0
"68968",0002-02-20,2014-05-10 14:51:00,"0.340","0.144","242.150","1.400","0.000","0.000",0
"68969",0002-02-20,2014-05-10 14:52:00,"0.340","0.144","242.580","1.400","0.000","0.000",0
"68970",0002-02-20,2014-05-10 14:53:00,"0.336","0.144","242.230","1.400","0.000","0.000",0
"68971",0002-02-20,2014-05-10 14:54:00,"0.336","0.142","242.150","1.400","0.000","0.000",0
"68972",0002-02-20,2014-05-10 14:55:00,"0.334","0.144","242.410","1.400","0.000","0.000",0
"68973",0002-02-20,2014-05-10 14:56:00,"0.334","0.148","243.150","1.400","0.000","0.000",0
"68974",0002-02-20,2014-05-10 14:57:00,"0.334","0.148","243.230","1.400","0.000","0.000",0
"68975",0002-02-20,2014-05-10 14:58:00,"0.334","0.150","243.510","1.400","0.000","0.000",0
"68976",0002-02-20,2014-05-10 14:59:00,"0.334","0.152","243.580","1.400","0.000","0.000",0
"68977",0002-02-20,2014-05-10 15:00:00,"0.330","0.148","242.890","1.400","0.000","0.000",0
"68978",0002-02-20,2014-05-10 15:01:00,"0.330","0.148","242.980","1.400","0.000","0.000",0
"68979",0002-02-20,2014-05-10 15:02:00,"0.330","0.148","242.690","1.400","0.000","0.000",0
"68980",0002-02-20,2014-05-10 15:03:00,"0.330","0.146","242.660","1.400","0.000","0.000",0
"68981",0002-02-20,2014-05-10 15:04:00,"0.286","0.084","242.510","1.200","0.000","0.000",0
"68982",0002-02-20,2014-05-10 15:05:00,"0.234","0.000","242.320","1.000","0.000","0.000",0
"68983",0002-02-20,2014-05-10 15:06:00,"0.236","0.000","242.850","1.000","0.000","0.000",0
"68984",0002-02-20,2014-05-10 15:07:00,"0.236","0.000","242.830","1.000","0.000","0.000",0
"68985",0002-02-20,2014-05-10 15:08:00,"0.234","0.000","242.320","1.000","0.000","0.000",0
"68986",0002-02-20,2014-05-10 15:09:00,"0.234","0.000","242.220","1.000","0.000","0.000",0
"68987",0002-02-20,2014-05-10 15:10:00,"0.234","0.000","241.720","1.000","0.000","0.000",0
"68988",0002-02-20,2014-05-10 15:11:00,"0.234","0.000","241.770","1.000","0.000","0.000",0
"68989",0002-02-20,2014-05-10 15:12:00,"0.232","0.000","241.260","1.000","0.000","0.000",0
"68990",0002-02-20,2014-05-10 15:13:00,"0.232","0.000","241.610","1.000","0.000","0.000",0
"68991",0002-02-20,2014-05-10 15:14:00,"0.236","0.000","242.680","1.000","0.000","0.000",0
"68992",0002-02-20,2014-05-10 15:15:00,"0.234","0.000","242.560","1.000","0.000","0.000",0
"68993",0002-02-20,2014-05-10 15:16:00,"0.236","0.000","243.540","1.000","0.000","0.000",0
"68994",0002-02-20,2014-05-10 15:17:00,"0.278","0.046","242.990","1.400","0.000","0.000",0
"68995",0002-02-20,2014-05-10 15:18:00,"0.312","0.118","243.030","1.400","0.000","0.000",0
